VSAMP,SAMPN,VEHNO,YEAR,BODY,O_BODY,FUEL,O_FUEL,EZPAS,CNTV,O_CNTV,HH1,HH_WHT2
334742701,3347427,1,1999,1, ,1, ,1,1, ,700,1159.544853
334743001,3347430,1,2007,1, ,1, ,1,1, ,323,95.53665975
334743002,3347430,2,2004,7, ,1, ,1,2,BAD WEATHER,323,95.53665975
334745601,3347456,1,2004,2, ,1, ,1,1, ,218.33333,254.8921493
334745602,3347456,2,1997,2, ,1, ,1,1, ,218.33333,254.8921493
334745603,3347456,3,2002,4, ,1, ,1,2,NOT NEEDED,218.33333,254.8921493
334745801,3347458,1,2009,1, ,1, ,2,2,BAD WEATHER,624.33333,597.748214
334745802,3347458,2,2005,1, ,1, ,2,2,BAD WEATHER,624.33333,597.748214
334746601,3347466,1,2003,1, ,1, ,2,1, ,377.6,184.2706452
334746602,3347466,2,2006,2, ,1, ,2,1, ,377.6,184.2706452
334746603,3347466,3,2005,1, ,1, ,2,1, ,377.6,184.2706452
334747801,3347478,1,2004,1, ,1, ,2,1, ,598.5,255.288152
334750401,3347504,1,2008,2, ,1, ,2,1, ,553.33333,712.7731546
334752101,3347521,1,2008,1, ,1, ,1,1, ,370.83333,264.7080338
334752102,3347521,2,2003,1, ,1, ,1,1, ,370.83333,264.7080338
334753701,3347537,1,2007,1, ,1, ,2,1, ,435.4,212.6186651
334753702,3347537,2,2010,5, ,1, ,2,2,NOT NEEDED,435.4,212.6186651
334753703,3347537,3,2011,1, ,1, ,2,2,NOT NEEDED,435.4,212.6186651
334762901,3347629,1,2006,1, ,1, ,1,1, ,315.2,335.502672
334764701,3347647,1,2006,1, ,1, ,2,1, ,437.33333,106.2159808
334771501,3347715,1,1994,1, ,1, ,1,1, ,320,51.78530549
334771502,3347715,2,2001,2, ,1, ,1,1, ,320,51.78530549
334771901,3347719,1,2009,1, ,1, ,2,1, ,205.58333,256.4172526
334771902,3347719,2,2003,3, ,1, ,2,1, ,205.58333,256.4172526
334772801,3347728,1,2004,4, ,1, ,1,1, ,362,544.2925391
334777501,3347775,1,2001,4, ,1, ,2,2,NOT NEEDED,206,461.7885527
334777502,3347775,2,1999,2, ,1, ,2,2,NOT NEEDED,206,461.7885527
334778701,3347787,1,2006,2, ,1, ,1,1, ,225.22222,325.3727931
334778702,3347787,2,2000,1, ,1, ,1,2,NOT NEEDED,225.22222,325.3727931
334794701,3347947,1,1992,1, ,1, ,2,2,USED DIFFERENT MODE,372.14286,1300.517731
334796301,3347963,1,2010,1, ,1, ,1,1, ,254.15385,444.0324751
334796302,3347963,2,1985,1, ,1, ,1,2,DK/RF,254.15385,444.0324751
334804501,3348045,1,1994,4, ,1, ,1,1, ,424,307.3336203
334804502,3348045,2,2006,1, ,1, ,1,1, ,424,307.3336203
334804503,3348045,3,2009,1, ,1, ,1,2,DK/RF,424,307.3336203
334806401,3348064,1,2002,1, ,1, ,2,1, ,294.4,50.00828851
334806402,3348064,2,2002,1, ,1, ,2,2,NOT NEEDED,294.4,50.00828851
334812101,3348121,1,2003,2, ,1, ,2,1, ,577.5,341.3948563
334812102,3348121,2,2000,1, ,1, ,2,2,NOT NEEDED,577.5,341.3948563
334814301,3348143,1,1994,2, ,1, ,2,1, ,311.66667,220.0650925
334814302,3348143,2,2008,2, ,1, ,2,1, ,311.66667,220.0650925
334821301,3348213,1,2010,2, ,1, ,1,1, ,465.5,207.3550583
334821302,3348213,2,2007,2, ,1, ,1,1, ,465.5,207.3550583
334821303,3348213,3,2008,1, ,1, ,1,2,NOT NEEDED,465.5,207.3550583
334821304,3348213,4,2003,7, ,1, ,2,2,NOT NEEDED,465.5,207.3550583
334827401,3348274,1,2004,1, ,1, ,1,1, ,651.5,530.1591929
334827402,3348274,2,2002,2, ,1, ,1,1, ,651.5,530.1591929
334828001,3348280,1,2008,2, ,1, ,2,1, ,225.22222,303.9779759
334828002,3348280,2,2003,1, ,1, ,2,1, ,225.22222,303.9779759
334829301,3348293,1,2006,3, ,1, ,1,1, ,525.2,246.6736309
334829302,3348293,2,2007,1, ,1, ,1,1, ,525.2,246.6736309
334829303,3348293,3,1996,1, ,1, ,2,2,DK/RF,525.2,246.6736309
334829801,3348298,1,2009,1, ,1, ,1,1, ,284.2,94.78457801
334829802,3348298,2,2006,1, ,1, ,1,1, ,284.2,94.78457801
334852301,3348523,1,1999,2, ,1, ,2,1, ,329.16667,649.4616327
334852302,3348523,2,2003,2, ,1, ,1,1, ,329.16667,649.4616327
334852303,3348523,3,2009,1, ,1, ,1,1, ,329.16667,649.4616327
334852304,3348523,4,2002,2, ,1, ,2,1, ,329.16667,649.4616327
334852305,3348523,5,1995,3, ,1, ,1,2,NOT NEEDED,329.16667,649.4616327
334856801,3348568,1,2003,1, ,1, ,1,1, ,651.5,1114.716044
334856802,3348568,2,2002,1, ,1, ,1,1, ,651.5,1114.716044
334856803,3348568,3,2002,1, ,1, ,1,1, ,651.5,1114.716044
334856804,3348568,4,2006,6, ,1, ,2,1, ,651.5,1114.716044
334865801,3348658,1,2008,2, ,1, ,2,1, ,284.2,960.9916268
334865802,3348658,2,2009,2, ,1, ,2,1, ,284.2,960.9916268
334881601,3348816,1,1992,1, ,1, ,1,2,NOT NEEDED,356.4,743.2461788
334881602,3348816,2,1987,1, ,1, ,2,1, ,356.4,743.2461788
334882401,3348824,1,2011,1, ,1, ,1,1, ,222.71429,558.9346386
334882402,3348824,2,2010,1, ,1, ,1,1, ,222.71429,558.9346386
334882403,3348824,3,1994,1, ,1, ,1,2,USED DIFFERENT MODE,222.71429,558.9346386
334887901,3348879,1,2003,1, ,1, ,2,1, ,144,50.03290151
334887902,3348879,2,2000,1, ,1, ,2,1, ,144,50.03290151
334893801,3348938,1,2003,1, ,1, ,1,2,NOT NEEDED,206,50.03071007
334893802,3348938,2,2007,1, ,1, ,2,1, ,206,50.03071007
334895501,3348955,1,2005,2, ,1, ,1,1, ,330.5,804.760253
334895502,3348955,2,2004,1, ,1, ,1,1, ,330.5,804.760253
334897001,3348970,1,2009,1, ,1, ,1,1, ,206,50.07072383
334902801,3349028,1,2006,1, ,1, ,1,2,NOT NEEDED,119,399.9476596
334909701,3349097,1,2002,1, ,1, ,2,1, ,196,61.63966688
334909801,3349098,1,2004,2, ,1, ,1,1, ,385.33333,130.0993972
334909802,3349098,2,1988,2, ,1, ,2,2,NOT NEEDED,385.33333,130.0993972
334909803,3349098,3,1999,2, ,1, ,1,2,NOT NEEDED,385.33333,130.0993972
334918101,3349181,1,2009,1, ,1, ,1,1, ,340.2,292.3130285
334918102,3349181,2,2002,2, ,1, ,1,1, ,340.2,292.3130285
334918103,3349181,3,1997,1, ,1, ,1,1, ,340.2,292.3130285
334928601,3349286,1,2009,1, ,1, ,1,1, ,299.66667,160.4219088
334941601,3349416,1,2010,1, ,1, ,2,1, ,248.4,191.1596856
334941901,3349419,1,2005,1, ,1, ,1,1, ,138.92857,228.3906238
334947001,3349470,1,2011,3, ,1, ,1,2,NOT NEEDED,336.42857,80.95894065
334948401,3349484,1,2009,3, ,1, ,2,2,NOT NEEDED,957.5,974.0192648
334948402,3349484,2,2005,3, ,1, ,2,1, ,957.5,974.0192648
334950201,3349502,1,2000,1, ,1, ,1,2,NOT NEEDED,683.5,687.7651053
334950202,3349502,2,2002,2, ,1, ,1,1, ,683.5,687.7651053
334956001,3349560,1,1999,1, ,1, ,1,1, ,396,630.2551661
334956301,3349563,1,2006,2, ,1, ,1,1, ,138.92857,415.1924746
334963601,3349636,1,2007,1, ,1, ,1,1, ,867,1313.977189
334966201,3349662,1,2005,2, ,1, ,1,1, ,164.16667,260.5156678
334966202,3349662,2,2009,1, ,1, ,1,1, ,164.16667,260.5156678
334969901,3349699,1,2002,1, ,1, ,1,2,BAD WEATHER,400.28571,123.5576821
334970001,3349700,1,2004,4, ,1, ,1,2,NOT NEEDED,536.4,308.3618634
334970002,3349700,2,2007,1, ,1, ,1,2,DK/RF,536.4,308.3618634
334970003,3349700,3,2010,1, ,1, ,1,1, ,536.4,308.3618634
334974801,3349748,1,2010,1, ,1, ,2,1, ,774,239.3603422
334974802,3349748,2,2007,2, ,1, ,1,2,NOT NEEDED,774,239.3603422
334974803,3349748,3,1992,1, ,1, ,2,1, ,774,239.3603422
334982801,3349828,1,2005,2, ,1, ,1,1, ,330.85714,247.2250537
334982802,3349828,2,2004,4, ,1, ,1,1, ,330.85714,247.2250537
334983301,3349833,1,2006,1, ,1, ,1,1, ,588,1007.730661
334987601,3349876,1,2011,2, ,1, ,1,1, ,332.5,267.1080075
334987602,3349876,2,2006,2, ,1, ,1,1, ,332.5,267.1080075
334991101,3349911,1,2005,1, ,1, ,2,2,SICK,128.6,50.47123969
334993901,3349939,1,2007,1, ,1, ,1,1, ,190.125,146.3133463
334998601,3349986,1,1999,2, ,1, ,2,1, ,392.5,332.8151164
335000001,3350000,1,2008,1, ,1, ,1,1, ,69.8,52.74443259
335000002,3350000,2,1996,1, ,1, ,2,1, ,69.8,52.74443259
335001701,3350017,1,1999,1, ,1, ,1,1, ,93.33333,50
335003001,3350030,1,2008,1, ,1, ,2,1, ,146.33333,139.9368391
335008001,3350080,1,2004,1, ,1, ,1,1, ,536.4,331.5244772
335008002,3350080,2,1999,1, ,1, ,1,1, ,536.4,331.5244772
335008601,3350086,1,2002,1, ,1, ,1,1, ,142.33333,192.6427409
335023801,3350238,1,1996,1, ,1, ,2,1, ,104.5,50.54953765
335025401,3350254,1,1997,1, ,1, ,1,1, ,422,196.3311386
335033701,3350337,1,2004,1, ,1, ,1,1, ,164.16667,338.676635
335033702,3350337,2,2008,1, ,3, ,1,1, ,164.16667,338.676635
335033703,3350337,3,1994,1, ,1, ,2,2,NOT NEEDED,164.16667,338.676635
335037501,3350375,1,2006,1, ,1, ,2,1, ,1338,1613.882595
335037701,3350377,1,2000,1, ,1, ,1,2,NOT NEEDED,499,1188.836832
335037702,3350377,2,1998,1, ,1, ,1,2,NOT NEEDED,499,1188.836832
335039401,3350394,1,2007,1, ,1, ,1,1, ,208.83333,53.90382094
335039402,3350394,2,2010,1, ,1, ,1,1, ,208.83333,53.90382094
335041401,3350414,1,2005,1, ,1, ,1,1, ,382.25,195.51151
335041402,3350414,2,2000,2, ,1, ,1,1, ,382.25,195.51151
335042301,3350423,1,1995,3, ,1, ,1,1, ,294.75,120.1246666
335042302,3350423,2,2004,1, ,1, ,1,2,SICK,294.75,120.1246666
335042303,3350423,3,1988,1, ,1, ,1,1, ,294.75,120.1246666
335042501,3350425,1,2006,1, ,1, ,1,1, ,392.5,2999.591432
335042502,3350425,2,2006,1, ,1, ,1,2,WORKED FROM HOME,392.5,2999.591432
335043801,3350438,1,2007,2, ,1, ,2,1, ,208.83333,314.4305724
335043802,3350438,2,2008,1, ,1, ,2,1, ,208.83333,314.4305724
335043803,3350438,3,1996,5, ,1, ,2,1, ,208.83333,314.4305724
335045501,3350455,1,2008,2, ,1, ,1,1, ,954.5,69.71185649
335049001,3350490,1,1999,1, ,1, ,1,1, ,327.75,1400.426646
335049002,3350490,2,2005,3, ,1, ,1,1, ,327.75,1400.426646
335052001,3350520,1,2001,1, ,1, ,1,1, ,330.85714,453.9652011
335058601,3350586,1,2003,2, ,1, ,1,1, ,988,900.3334271
335060501,3350605,1,1984,1, ,1, ,2,2,USED DIFFERENT MODE,751,784.8502707
335063101,3350631,1,2009,2, ,1, ,1,1, ,292.69231,438.9789991
335063102,3350631,2,2003,3, ,1, ,1,2,NOT NEEDED,292.69231,438.9789991
335066201,3350662,1,9998,1, ,1, ,1,1, ,408.8,897.82896
335067501,3350675,1,2008,1, ,1, ,1,1, ,147.4,141.6166763
335074001,3350740,1,2008,1, ,1, ,1,2,NOT NEEDED,317.25,307.5547903
335074002,3350740,2,2000,2, ,1, ,1,2,NOT NEEDED,317.25,307.5547903
335081901,3350819,1,2006,1, ,1, ,1,2,NOT NEEDED,236,50.06240967
335081902,3350819,2,2002,1, ,1, ,1,1, ,236,50.06240967
335082201,3350822,1,2008,1, ,1, ,1,1, ,274,271.1955586
335082202,3350822,2,2009,1, ,1, ,1,1, ,274,271.1955586
335088301,3350883,1,2008,2, ,1, ,1,1, ,349,98.59589372
335088302,3350883,2,2003,2, ,1, ,1,1, ,349,98.59589372
335088303,3350883,3,1994,1, ,1, ,1,2,NOT NEEDED,349,98.59589372
335088304,3350883,4,2006,7, ,1, ,1,2,NOT NEEDED,349,98.59589372
335088305,3350883,5,2001,7, ,1, ,1,2,NOT NEEDED,349,98.59589372
335088306,3350883,6,2010,7, ,1, ,2,2,NOT NEEDED,349,98.59589372
335089301,3350893,1,2007,5, ,1, ,2,2,NOT NEEDED,184.5,216.9890985
335091401,3350914,1,2011,2, ,1, ,1,2,NOT NEEDED,167,341.5777462
335091402,3350914,2,2006,1, ,1, ,1,1, ,167,341.5777462
335091403,3350914,3,2003,1, ,1, ,1,2,NOT NEEDED,167,341.5777462
335093201,3350932,1,2007,1, ,1, ,2,2,BAD WEATHER,294.75,214.2196344
335093401,3350934,1,1999,2, ,1, ,1,1, ,486.5,821.857465
335093402,3350934,2,2007,7, ,1, ,2,2,NOT NEEDED,486.5,821.857465
335096601,3350966,1,2000,1, ,1, ,2,1, ,500.75,416.3598427
335096602,3350966,2,2000,4, ,1, ,2,2,NOT NEEDED,500.75,416.3598427
335105601,3351056,1,2006,1, ,1, ,1,1, ,248.4,1173.454621
335105602,3351056,2,2006,1, ,1, ,1,1, ,248.4,1173.454621
335105603,3351056,3,2008,1, ,3, ,8,1, ,248.4,1173.454621
335106001,3351060,1,2008,1, ,1, ,1,1, ,257.4,366.203089
335106002,3351060,2,2000,1, ,1, ,1,1, ,257.4,366.203089
335106003,3351060,3,1993,1, ,1, ,1,2,NOT NEEDED,257.4,366.203089
335107901,3351079,1,2007,1, ,1, ,1,2,NOT NEEDED,431,395.0322797
335107902,3351079,2,2002,1, ,1, ,2,2,NOT NEEDED,431,395.0322797
335107903,3351079,3,2008,1, ,1, ,1,2,NOT NEEDED,431,395.0322797
335107904,3351079,4,1998,4, ,1, ,2,2,NOT NEEDED,431,395.0322797
335107905,3351079,5,2011,1, ,1, ,2,2,NOT NEEDED,431,395.0322797
335110001,3351100,1,2009,1, ,1, ,1,1, ,264,50.01645306
335110002,3351100,2,2003,2, ,1, ,1,2,NOT NEEDED,264,50.01645306
335114401,3351144,1,1995,1, ,1, ,1,1, ,330.85714,267.3951062
335114402,3351144,2,1988,1, ,1, ,1,2,NOT NEEDED,330.85714,267.3951062
335122501,3351225,1,1990,1, ,1, ,2,1, ,603.42857,182.8429774
335125201,3351252,1,1999,1, ,1, ,1,1, ,336.42857,156.1792874
335125202,3351252,2,2006,3, ,1, ,1,1, ,336.42857,156.1792874
335130901,3351309,1,1992,1, ,1, ,1,1, ,275.33333,156.3151196
335159901,3351599,1,2000,1, ,1, ,1,2,BAD WEATHER,116.25,50.02801088
335159902,3351599,2,1998,2, ,1, ,1,1, ,116.25,50.02801088
335159903,3351599,3,1991,1, ,1, ,1,2,BAD WEATHER,116.25,50.02801088
335161301,3351613,1,2007,1, ,1, ,1,1, ,933,1675.846172
335161302,3351613,2,2004,1, ,1, ,1,1, ,933,1675.846172
335162801,3351628,1,9998,1, ,1, ,1,1, ,267,140.2581654
335162802,3351628,2,9998,2, ,1, ,1,2,NOT NEEDED,267,140.2581654
335162803,3351628,3,9998,1, ,1, ,1,2,NOT NEEDED,267,140.2581654
335168501,3351685,1,2002,1, ,1, ,1,1, ,340.6,396.7476058
335168502,3351685,2,2004,2, ,1, ,2,1, ,340.6,396.7476058
335168503,3351685,3,2000,1, ,1, ,2,2,DK/RF,340.6,396.7476058
335168901,3351689,1,2004,1, ,1, ,2,2,BAD WEATHER,468.5,630.8310272
335169601,3351696,1,2004,3, ,1, ,1,2,NOT NEEDED,269,586.9857744
335169602,3351696,2,2006,1, ,1, ,1,1, ,269,586.9857744
335171501,3351715,1,2009,4, ,2, ,1,1, ,498.66667,358.3620185
335171502,3351715,2,2008,2, ,1, ,1,1, ,498.66667,358.3620185
335171503,3351715,3,2004,4, ,1, ,1,2,NOT NEEDED,498.66667,358.3620185
335172501,3351725,1,2002,1, ,1, ,2,2,NOT NEEDED,1185.5,262.3484693
335176901,3351769,1,2006,1, ,1, ,2,1, ,176.5,102.7409395
335177001,3351770,1,2001,1, ,1, ,1,1, ,192.8,138.0933433
335178201,3351782,1,2007,1, ,1, ,2,1, ,204.3,529.3650351
335183301,3351833,1,2011,2, ,1, ,1,2,NOT NEEDED,246,84.20093491
335183302,3351833,2,2010,1, ,1, ,1,2,DK/RF,246,84.20093491
335183303,3351833,3,2009,2, ,1, ,2,2,USED DIFFERENT MODE,246,84.20093491
335185201,3351852,1,2007,1, ,1, ,1,1, ,234.83333,297.3507321
335185202,3351852,2,1999,3, ,1, ,1,1, ,234.83333,297.3507321
335185203,3351852,3,1994,1, ,1, ,2,1, ,234.83333,297.3507321
335185204,3351852,4,1997,99, ,9, ,9,2,NOT NEEDED,234.83333,297.3507321
335185401,3351854,1,2005,1, ,1, ,1,2,NOT NEEDED,216.8,617.9209767
335187201,3351872,1,2004,1, ,1, ,2,1, ,202.55556,138.1960381
335187202,3351872,2,1985,1, ,2, ,2,1, ,202.55556,138.1960381
335190001,3351900,1,2009,1, ,1, ,1,2,USED DIFFERENT MODE,363,358.6143714
335190301,3351903,1,2010,2, ,1, ,2,1, ,267.125,269.4202357
335192601,3351926,1,2004,1, ,1, ,1,1, ,199,214.1533139
335192602,3351926,2,2002,2, ,1, ,2,1, ,199,214.1533139
335194301,3351943,1,2010,1, ,1, ,1,1, ,322.83333,112.9825673
335194302,3351943,2,2010,1, ,3, ,1,1, ,322.83333,112.9825673
335196301,3351963,1,2008,1, ,1, ,2,2,NOT NEEDED,645,644.7644845
335196302,3351963,2,2008,2, ,1, ,2,2,USED PUBLIC TRANSIT,645,644.7644845
335196303,3351963,3,2001,1, ,1, ,1,2,USED PUBLIC TRANSIT,645,644.7644845
335197201,3351972,1,2005,1, ,1, ,1,1, ,353.8,231.2709808
335198601,3351986,1,2000,3, ,1, ,1,1, ,498.66667,526.5124741
335198602,3351986,2,2003,1, ,1, ,1,1, ,498.66667,526.5124741
335198603,3351986,3,2003,1, ,1, ,1,1, ,498.66667,526.5124741
335199301,3351993,1,2005,1, ,1, ,1,1, ,192.8,218.1201726
335209401,3352094,1,1998,1, ,1, ,2,1, ,202.5,132.3696258
335216401,3352164,1,2001,1, ,1, ,2,2,BAD WEATHER,241.55556,682.1620006
335218201,3352182,1,2000,1, ,1, ,1,1, ,330.5,365.2974122
335220401,3352204,1,1990,1, ,1, ,2,2,NOT NEEDED,218.76923,187.2144368
335220402,3352204,2,2006,1, ,1, ,2,2,NOT NEEDED,218.76923,187.2144368
335226401,3352264,1,2002,1, ,1, ,1,1, ,185.7,135.011634
335228801,3352288,1,2005,1, ,3, ,1,1, ,74.27778,50.32521261
335228802,3352288,2,1999,3, ,1, ,1,1, ,74.27778,50.32521261
335230901,3352309,1,2009,2, ,1, ,1,2,USED DIFFERENT MODE,207.66667,120.2015844
335230902,3352309,2,2010,1, ,1, ,1,2,USED DIFFERENT MODE,207.66667,120.2015844
335236201,3352362,1,2010,1, ,1, ,1,1, ,943,327.1507371
335236202,3352362,2,2001,1, ,1, ,1,1, ,943,327.1507371
335239501,3352395,1,2003,1, ,1, ,2,1, ,231.44444,595.2406725
335242401,3352424,1,1999,1, ,1, ,1,1, ,251.75,414.8676528
335242402,3352424,2,2006,3, ,1, ,1,1, ,251.75,414.8676528
335243601,3352436,1,2001,1, ,1, ,1,1, ,235,421.1951683
335243602,3352436,2,2003,1, ,1, ,1,2,NOT NEEDED,235,421.1951683
335245401,3352454,1,2007,1, ,1, ,1,1, ,222.5,389.9927677
335247701,3352477,1,1996,1, ,1, ,2,2,NOT NEEDED,257.5,246.5663266
335252401,3352524,1,2000,2, ,1, ,1,1, ,387.5,177.5946205
335254001,3352540,1,2005,2, ,1, ,1,1, ,177.66667,162.196111
335254002,3352540,2,2002,1, ,1, ,1,1, ,177.66667,162.196111
335254003,3352540,3,1990,1, ,1, ,2,2,NOT NEEDED,177.66667,162.196111
335257801,3352578,1,1996,1, ,1, ,2,1, ,353.8,1345.420653
335261201,3352612,1,2009,1, ,1, ,2,1, ,1113,360.7988801
335264601,3352646,1,2005,2, ,1, ,1,1, ,207.6,50.02443759
335264602,3352646,2,1998,1, ,1, ,1,1, ,207.6,50.02443759
335267001,3352670,1,1996,1, ,1, ,2,2,NOT NEEDED,845,2785.080483
335267002,3352670,2,2009,1, ,1, ,2,2,NOT NEEDED,845,2785.080483
335267003,3352670,3,2000,3, ,1, ,2,2,NOT NEEDED,845,2785.080483
335272101,3352721,1,9998,2, ,1, ,1,2,NOT NEEDED,1210,1453.473271
335274001,3352740,1,2005,1, ,1, ,1,1, ,267,522.9788274
335274002,3352740,2,2004,2, ,1, ,1,1, ,267,522.9788274
335276801,3352768,1,2007,1, ,1, ,2,1, ,493.2,429.3776059
335276802,3352768,2,2005,1, ,1, ,2,1, ,493.2,429.3776059
335276803,3352768,3,1994,4, ,1, ,2,2,NOT NEEDED,493.2,429.3776059
335276804,3352768,4,9998,98, ,8, ,8,2,NOT NEEDED,493.2,429.3776059
335276805,3352768,5,9998,98, ,8, ,8,2,NOT NEEDED,493.2,429.3776059
335276806,3352768,6,9998,98, ,8, ,8,2,NOT NEEDED,493.2,429.3776059
335276807,3352768,7,9998,98, ,8, ,8,2,NOT NEEDED,493.2,429.3776059
335276808,3352768,8,9998,98, ,8, ,8,2,NOT NEEDED,493.2,429.3776059
335278401,3352784,1,9998,1, ,1, ,2,2,NOT NEEDED,572,499.2614776
335280101,3352801,1,2004,1, ,1, ,2,1, ,579,1003.013108
335282501,3352825,1,2005,1, ,1, ,2,2,USED DIFFERENT MODE,279.5,440.9431103
335291101,3352911,1,1965,2, ,1, ,1,2,NOT NEEDED,207.6,50.02443759
335291102,3352911,2,1987,2, ,1, ,1,2,NOT NEEDED,207.6,50.02443759
335291103,3352911,3,2004,2, ,1, ,2,1, ,207.6,50.02443759
335291104,3352911,4,2010,1, ,1, ,2,2,NOT NEEDED,207.6,50.02443759
335291105,3352911,5,2011,1, ,1, ,2,1, ,207.6,50.02443759
335292501,3352925,1,2001,1, ,1, ,2,1, ,621.66667,1076.925421
335293801,3352938,1,2007,2, ,1, ,1,1, ,307.5,132.5078164
335294201,3352942,1,2000,1, ,1, ,1,1, ,241,91.10273748
335294202,3352942,2,2005,1, ,1, ,1,1, ,241,91.10273748
335306101,3353061,1,2007,1, ,1, ,1,1, ,405.8,316.415261
335308001,3353080,1,1967,1, ,1, ,1,1, ,685.5,907.2071279
335308201,3353082,1,2006,1, ,1, ,1,1, ,151.16667,336.8606751
335308202,3353082,2,2008,1, ,1, ,1,1, ,151.16667,336.8606751
335308203,3353082,3,2006,1, ,1, ,1,1, ,151.16667,336.8606751
335308204,3353082,4,2003,1, ,1, ,1,1, ,151.16667,336.8606751
335309801,3353098,1,2006,1, ,1, ,1,1, ,197,290.7275177
335309802,3353098,2,2011,2, ,1, ,1,1, ,197,290.7275177
335321301,3353213,1,2000,1, ,1, ,1,1, ,133.13333,174.0690416
335321302,3353213,2,1998,1, ,1, ,1,1, ,133.13333,174.0690416
335325401,3353254,1,2005,2, ,1, ,2,1, ,514,993.6127792
335328501,3353285,1,2008,1, ,1, ,1,1, ,207.6,50.01735812
335328502,3353285,2,2003,1, ,1, ,1,1, ,207.6,50.01735812
335329201,3353292,1,2007,2, ,1, ,1,1, ,476.8,238.2376011
335329901,3353299,1,1999,1, ,1, ,1,1, ,267.125,435.9566955
335330301,3353303,1,2005,1, ,1, ,2,1, ,369.4,131.9294697
335330302,3353303,2,1994,1, ,1, ,2,2,NOT NEEDED,369.4,131.9294697
335330501,3353305,1,2002,1, ,1, ,1,1, ,202.5,91.66890655
335336301,3353363,1,2005,2, ,1, ,1,1, ,266,791.4742981
335336302,3353363,2,2002,2, ,1, ,1,1, ,266,791.4742981
335338001,3353380,1,2010,1, ,1, ,2,1, ,377.57143,191.8952566
335340801,3353408,1,2003,2, ,1, ,2,1, ,266.625,459.8300796
335344301,3353443,1,1996,1, ,1, ,1,2,NOT NEEDED,218.76923,251.7283194
335348101,3353481,1,2002,1, ,1, ,2,1, ,266.625,273.3523972
335348801,3353488,1,2005,2, ,1, ,2,1, ,336.5,118.3857255
335351901,3353519,1,2001,1, ,1, ,1,1, ,101.64706,87.85795088
335351902,3353519,2,2010,1, ,3, ,1,1, ,101.64706,87.85795088
335351903,3353519,3,1983,1, ,1, ,2,2,DK/RF,101.64706,87.85795088
335352501,3353525,1,1995,1, ,1, ,1,1, ,377.57143,1045.034391
335357901,3353579,1,2008,1, ,1, ,1,1, ,137.8,197.1378445
335357902,3353579,2,9998,1, ,1, ,2,1, ,137.8,197.1378445
335357903,3353579,3,2007,1, ,1, ,2,1, ,137.8,197.1378445
335357904,3353579,4,9998,1, ,1, ,2,2,NOT NEEDED,137.8,197.1378445
335357905,3353579,5,1995,4, ,1, ,1,2,NOT NEEDED,137.8,197.1378445
335361001,3353610,1,2004,1, ,1, ,2,1, ,420.6,248.9649236
335365301,3353653,1,2008,1, ,1, ,1,1, ,101.64706,50.01174151
335365302,3353653,2,2004,1, ,1, ,1,1, ,101.64706,50.01174151
335371701,3353717,1,2008,2, ,1, ,2,1, ,675,873.1948276
335373101,3353731,1,2004,1, ,1, ,1,2,NOT NEEDED,192.33333,199.7982302
335380401,3353804,1,2000,1, ,1, ,2,1, ,336.5,579.6308831
335380402,3353804,2,1999,1, ,1, ,2,1, ,336.5,579.6308831
335380403,3353804,3,2000,4, ,1, ,2,1, ,336.5,579.6308831
335380404,3353804,4,9998,8, ,1, ,2,2,NOT NEEDED,336.5,579.6308831
335385701,3353857,1,2008,1, ,1, ,1,1, ,394.75,50.02908398
335385702,3353857,2,2008,1, ,1, ,1,1, ,394.75,50.02908398
335386001,3353860,1,2004,1, ,1, ,1,1, ,192.8,206.0789573
335386002,3353860,2,2009,1, ,1, ,1,1, ,192.8,206.0789573
335386003,3353860,3,1999,1, ,1, ,2,2,NOT PRIMARY VEHICLE,192.8,206.0789573
335386004,3353860,4,1974,1, ,1, ,2,2,NOT PRIMARY VEHICLE,192.8,206.0789573
335386005,3353860,5,1988,6, ,1, ,2,2,NOT NEEDED,192.8,206.0789573
335388101,3353881,1,1994,1, ,1, ,2,1, ,559,1948.611682
335388102,3353881,2,2001,2, ,1, ,2,2,NOT NEEDED,559,1948.611682
335390401,3353904,1,2004,2, ,1, ,2,1, ,203.46154,68.39537534
335390402,3353904,2,2000,1, ,1, ,2,1, ,203.46154,68.39537534
335390501,3353905,1,2000,1, ,1, ,1,1, ,436,432.5064215
335390502,3353905,2,2000,1, ,1, ,1,1, ,436,432.5064215
335392301,3353923,1,1993,2, ,1, ,2,1, ,725.5,561.8547452
335392302,3353923,2,2000,1, ,1, ,2,2,NOT NEEDED,725.5,561.8547452
335394101,3353941,1,2006,1, ,1, ,1,1, ,583,341.2112615
335394102,3353941,2,2007,1, ,1, ,1,1, ,583,341.2112615
335396701,3353967,1,2010,1, ,1, ,1,1, ,196.83333,369.6101898
335406201,3354062,1,2010,2, ,1, ,1,1, ,264.5,143.5100135
335406202,3354062,2,2005,2, ,1, ,1,1, ,264.5,143.5100135
335408301,3354083,1,2006,1, ,1, ,1,1, ,1040,1736.921848
335412901,3354129,1,1997,1, ,1, ,2,1, ,264.25,225.3831067
335418301,3354183,1,2010,1, ,3, ,2,1, ,225.16667,753.1391681
335418901,3354189,1,2010,3, ,1, ,1,1, ,341.14286,81.57835221
335418902,3354189,2,1998,1, ,1, ,1,1, ,341.14286,81.57835221
